user_id,subscription_duration,recent_login_time,average_login_time,average_time_per_learning_session,monthly_active_learning_days,total_completed_courses,recent_learning_achievement,abandoned_learning_sessions,community_engagement_level,preferred_difficulty_level,subscription_type,customer_inquiry_history,payment_pattern,target
9e4b3d52,18,16,19.65194763,285.829014,16,7,80.11308083,3,3,Medium,Basic,3,3,1
785aa01e,2,23,14.29536706,65.9559719,9,4,76.25980407,7,3,High,Basic,2,2,0
fb2c8ec6,19,9,11.46033201,157.4558279,15,18,74.91889325,1,2,Low,Basic,0,7,1
ef60f83c,18,1,13.44870067,1.793121491,17,15,93.19045524,1,5,Low,Basic,3,3,1
8a34219f,21,27,16.68816868,26.29522539,13,15,83.66621236,3,2,Low,Basic,4,1,0
6bb4c72e,3,22,15.58017841,121.9328628,23,13,73.28109257,1,5,Low,Premium,2,1,0
b60a84ab,6,17,18.21879078,61.5064928,18,13,85.01434751,0,3,Medium,Premium,3,7,0
f15f0d4a,6,3,11.14426035,83.53987471,8,11,64.45535591,2,1,Medium,Basic,4,7,1
8dc2dcc2,13,13,16.40112603,70.07246062,5,14,75.66362075,4,5,Low,Premium,8,3,1
8e4600f7,13,10,10.98478114,10.32010669,13,17,83.40974542,2,5,High,Premium,2,1,0
0a2296e1,22,20,18.38052935,14.75720916,5,15,76.34386717,5,3,Low,Basic,1,3,1
2023bf15,3,24,13.74801801,43.67192982,3,14,70.08432952,3,4,Medium,Premium,0,5,1
3078dae1,16,19,16.25665668,17.75778661,23,12,63.07200991,4,3,Low,Basic,3,1,1
6178a3ac,22,21,13.86980534,67.06274961,24,14,79.48779016,1,4,Low,Basic,2,0,0
8da4ae9e,8,2,12.03634247,0.1312502,14,10,71.97556247,1,5,Low,Basic,1,6,0
3eddf497,8,13,13.55519735,122.6430774,14,7,65.46313717,4,5,High,Basic,5,7,0
68a43289,12,13,7.671790016,58.27698105,3,5,75.25534821,3,3,High,Basic,3,5,1
60570a56,23,4,14.9779046,31.75684085,17,13,72.06516623,0,4,Low,Basic,4,2,1
d53ec273,18,16,15.92989307,49.64524182,7,13,89.98820355,6,3,Medium,Basic,4,0,0
535c92e2,7,16,11.00756344,83.65838262,23,11,76.63724218,3,5,Medium,Premium,2,0,1
ddf1e6e1,8,1,13.85753985,13.14137281,21,14,76.97775895,2,5,Medium,Premium,0,5,1
d8b98baf,19,4,12.85617459,208.4741505,20,11,86.71590373,3,5,Low,Premium,2,1,1
4fafd41d,12,20,14.15762113,14.57633042,8,13,88.60543864,0,3,Medium,Basic,3,5,0
8c7083dc,20,15,16.3519316,9.636229946,5,11,67.38038904,3,1,Medium,Basic,1,7,0
e9fe2084,18,10,20.13587405,74.62242751,19,11,69.24226113,4,5,Low,Basic,3,0,1
04e24699,10,5,7.947348273,30.75916381,9,11,72.90356508,1,5,High,Basic,7,7,0
2b977b04,15,11,15.91619281,195.5373076,9,15,67.70715278,1,5,Low,Premium,4,4,1
598c86de,22,25,14.35971697,75.42291664,1,12,61.45126266,2,3,Low,Basic,1,5,1
3a52ba6e,10,21,9.927594993,3.90759428,3,15,61.32010571,7,5,Low,Premium,2,3,1
947ad870,19,19,15.06501661,129.7167168,7,15,70.51892839,3,5,Low,Premium,1,7,1
78be44c3,1,7,15.56879612,10.2795975,3,14,68.12834678,2,5,Low,Premium,3,2,0
87d45cb7,10,21,12.14367664,42.59600745,16,12,73.39222061,2,3,Low,Basic,5,7,1
0e8ae209,12,19,14.74368205,24.80614339,8,11,78.17221264,5,3,Medium,Basic,2,1,0
1d780dff,18,4,20.77759079,237.6197346,15,14,75.8245801,5,2,Low,Basic,2,0,1
55d48c9e,10,22,11.49912931,121.2960431,7,16,74.92774765,3,4,Low,Premium,1,5,1
448847fe,1,10,15.72390332,62.40445002,17,6,66.75488584,2,4,Medium,Basic,0,7,1
d936f0d2,23,27,9.790072,9.743777516,24,25,83.53666132,2,5,Low,Premium,2,1,1
6bc2afeb,17,12,13.2379558,40.80654918,24,12,68.73300815,3,3,Medium,Premium,4,1,1
cdefb280,11,28,15.56215078,135.3477696,10,16,73.8710321,2,4,High,Premium,2,4,1
b85c7deb,5,11,14.1565298,0.625633464,20,8,87.63937743,1,5,Low,Basic,0,7,1
a7301785,21,13,13.79629762,15.26633271,2,12,55.28790652,2,5,High,Premium,0,6,1
d50209ca,4,24,14.10643291,166.422981,2,11,80.33966924,2,4,Medium,Premium,0,0,0
12c17cd6,20,10,13.70276804,136.9748376,11,15,72.06793557,3,4,Low,Premium,1,6,1
938d7984,9,17,14.11447399,27.37878038,9,10,90.37816296,3,4,Low,Premium,1,0,1
d1ea39da,15,2,9.764839241,25.82148746,18,17,86.61889104,3,4,Low,Premium,3,6,0
2448480,1,24,12.14935089,59.18765162,19,10,66.38584441,2,5,Medium,Premium,1,1,1
4bd73d42,20,10,15.56341064,38.5567768,3,11,64.37343866,4,5,Low,Premium,2,0,0
20a4de51,9,19,11.15552112,178.9752722,13,10,90.0112882,3,3,Low,Basic,3,0,1
33d67d05,8,24,15.16023035,209.8490437,8,12,75.6314169,4,4,Low,Premium,1,2,1
70bad793,14,22,16.12078918,78.40240171,18,10,68.19516185,5,2,Medium,Basic,1,0,0
1.21E+11,18,27,16.30712571,41.96506456,21,17,73.21710149,1,2,Low,Basic,2,6,0
89afc30e,21,27,12.23479501,31.39807681,24,8,100.13564,3,5,Medium,Basic,0,6,1
722065c6,1,10,14.76022758,47.33631081,5,11,79.82514482,3,5,Low,Premium,2,2,1
dc734c75,12,4,19.34174648,29.6430523,8,12,70.72517434,3,3,Medium,Basic,3,1,1
7b49dd67,5,17,12.45645121,56.23318597,23,18,59.43396127,1,2,Medium,Basic,2,3,1
4e286052,1,2,17.60354897,27.51194409,18,7,73.59750373,2,1,Medium,Basic,0,1,1
b0822fbe,11,14,16.24361763,18.95695817,7,9,103.0493872,2,3,Medium,Basic,3,6,0
1fb73a01,15,10,17.66998625,20.71387621,10,11,65.19828505,1,2,Low,Basic,2,0,1
deae9d74,23,1,16.52960969,27.18412084,16,6,80.66187571,4,2,Low,Basic,1,2,0
9ca871b0,21,26,16.83622866,77.71614561,5,8,82.93958889,5,4,High,Basic,2,0,1
11146f41,19,9,14.02849211,159.3900881,18,20,64.76306091,2,4,Low,Premium,7,7,1
2117139e,5,13,9.491079136,125.7927512,10,10,94.63358223,1,3,Medium,Basic,8,7,0
bf3d8f59,23,20,19.34302285,73.3221377,16,14,73.60817098,3,5,Low,Premium,1,6,0
ac1aed05,4,23,14.21688275,27.16721204,17,22,72.68708777,5,5,Medium,Premium,1,6,1
3f5d2276,20,25,13.1066465,18.20971421,17,13,63.42369035,4,3,Medium,Basic,1,7,1
fc246556,8,12,17.44378183,5.205701465,4,15,80.28130349,4,5,Medium,Premium,4,3,1
06feadc1,9,28,13.79994418,100.3195513,16,14,84.90037945,1,3,Medium,Premium,1,4,0
e9ceb185,14,6,15.59104179,110.980582,1,14,77.89692607,7,2,Low,Basic,2,5,0
3e8db6de,6,23,10.74405108,47.59971176,23,12,75.82732171,4,2,Medium,Basic,3,6,0
6f00c8dc,1,11,18.73924401,52.51518312,16,12,97.53516393,1,5,Low,Premium,2,4,1
b5d7905a,9,25,13.16190583,160.9549807,7,8,76.21235919,1,5,Medium,Premium,3,1,0
3a5b5417,16,18,15.18884257,75.41366349,24,22,80.38154868,3,3,Low,Basic,0,6,0
b25ca14c,16,4,12.61739856,20.48560652,18,8,90.91323466,4,5,High,Basic,2,2,1
790e4ab7,22,12,11.5994274,53.57022577,20,15,95.97800815,0,5,Low,Basic,3,4,0
7bce6d46,12,20,16.54733287,25.63461929,24,14,67.71385195,2,5,Low,Premium,4,2,1
bf02b3c7,5,12,14.77172406,3.610086564,24,17,69.24630791,3,5,Medium,Premium,1,0,1
c1f6c971,8,25,15.67834158,140.9981285,17,16,75.82832458,5,5,Low,Basic,5,7,1
f6e450eb,14,8,16.54934823,127.3613018,15,12,75.54945474,2,5,Medium,Premium,1,6,1
fd36ea0b,11,20,13.48137339,280.5915769,1,9,42.43085788,2,2,Low,Basic,3,2,1
c1f83bde,21,21,20.34108618,68.899217,16,9,56.18220973,1,3,Low,Basic,3,7,0
e8a9f4da,15,8,19.76538452,20.38774797,4,8,95.50352005,2,5,High,Premium,2,0,1
0bc8ea53,18,17,12.79921218,79.7269769,6,19,72.40856781,2,5,Low,Premium,2,5,1
904fc79a,20,11,9.071004171,28.07025335,2,18,82.47023945,1,5,Low,Premium,4,4,1
566beeb5,4,16,11.19124258,115.7504123,15,10,78.24834952,1,5,Low,Basic,4,3,1
7902d4f8,10,5,10.015234,30.05706043,18,12,70.11782304,4,4,Low,Basic,0,5,1
9aa0d0ff,19,6,15.33486113,180.0229183,4,16,61.77488393,6,5,Low,Premium,0,6,1
134fc006,22,22,12.13911332,7.551046908,15,12,79.86535959,3,5,Low,Basic,1,2,0
3802725,3,11,13.91854114,179.1760601,8,6,64.58515883,1,3,Low,Basic,0,1,0
9934de59,20,1,15.18285086,37.71671931,20,16,67.10420805,5,5,Low,Premium,2,3,1
085c4810,22,19,12.43335608,104.7404256,22,12,83.52559075,2,5,Medium,Premium,0,7,0
434e4670,12,20,10.59543654,20.12931022,24,14,82.89783688,2,5,Medium,Basic,3,2,1
d94242d8,19,27,11.28543138,108.7102387,2,12,68.78616472,1,4,High,Basic,1,1,0
9b695ed3,14,13,14.167449,36.71147672,5,7,75.93415249,1,1,High,Basic,3,1,1
74decf6c,2,1,11.64913248,14.89032302,10,8,55.08042624,3,2,Low,Basic,1,1,0
b332eb24,7,7,16.64016232,115.9797588,21,23,62.51424769,6,5,Low,Premium,1,2,0
27443129,11,11,8.89129646,173.5173665,14,14,65.51287073,1,5,Low,Basic,1,0,1
efbbf869,22,11,13.69761745,129.7332412,5,15,69.86979508,4,5,Low,Premium,4,3,1
570cdcbc,17,20,14.5047036,72.56142502,24,13,86.63450754,1,5,Low,Premium,1,3,0
78c07aad,17,10,13.44558025,51.81994105,8,5,78.67890309,4,4,Medium,Basic,1,4,0
4852e1d0,4,17,17.08858697,76.67838665,8,8,67.51051067,2,2,Low,Basic,1,5,1
baa08dc9,18,15,13.1697107,10.86702641,21,19,83.87630737,1,3,High,Premium,2,1,1
794ac204,11,19,18.83002183,52.55851874,7,9,73.34399013,7,5,Low,Basic,3,7,0
760c4f56,10,2,14.50360957,38.72763014,2,11,70.77047901,3,4,Low,Basic,3,0,0
3d4fbe6c,13,18,15.60340471,7.404781871,18,14,82.18172006,0,5,Low,Basic,0,7,1
e81490f2,14,20,18.5441457,19.82672186,18,11,64.64548146,0,3,High,Basic,3,6,0
0a99937b,7,22,17.77706352,69.79583035,20,11,71.75434918,1,1,Medium,Basic,1,1,0
c0bf0700,7,27,16.0806131,13.97025943,8,13,74.98077722,3,5,Medium,Premium,3,6,1
1870c961,8,25,11.56285322,212.1429205,2,17,93.52042104,0,4,High,Premium,1,4,1
d5db9120,9,13,13.36265352,16.33671467,17,7,63.63803838,3,3,Medium,Premium,6,2,1
53fa0e08,14,21,15.20841777,8.170064989,11,9,67.37283066,8,3,Low,Basic,2,5,1
7b4421ca,8,20,16.01661096,62.13021867,20,6,59.69836417,4,4,Medium,Basic,1,6,0
e4eecc61,17,7,18.9439182,21.21235967,16,15,58.89753159,2,5,Medium,Premium,3,1,1
b4bf08b5,23,6,18.47052837,28.30912976,1,13,78.66301401,5,4,Low,Basic,5,5,1
1bb815b3,16,18,13.74326689,6.372188309,20,12,72.41251516,4,4,Low,Basic,0,5,1
dcef854e,9,9,9.485343331,31.91332278,10,23,71.86111326,5,5,Low,Premium,1,2,1
944dc201,4,15,14.66968378,126.4619995,24,12,91.45112889,2,5,Medium,Premium,1,3,1
7f28c6ed,7,20,17.73090421,15.7238735,2,11,70.50243617,3,5,Low,Basic,3,6,0
b7782ab0,18,12,14.12788878,131.3065315,20,9,73.28115197,2,3,Medium,Basic,0,2,1
fa259d08,8,3,16.81482268,59.83465941,1,19,70.68644312,4,5,Low,Basic,1,2,1
82899886,21,29,12.41898324,98.50549236,4,16,77.47629678,0,5,Medium,Premium,4,6,1
dac1c54a,3,22,13.28213091,37.30978855,15,7,70.51042631,3,4,High,Basic,0,5,0
3.20E+04,17,6,16.34523013,2.789567668,3,14,95.90316445,6,4,Low,Basic,3,6,1
f4b6fcad,19,16,10.43161488,12.71250702,13,19,82.82183125,0,3,Low,Basic,4,5,1
d999deff,14,23,13.84264441,90.82433398,6,11,74.33330662,3,3,High,Premium,1,5,0
fd1b5811,5,25,17.71627817,14.28717615,2,8,82.76203917,2,2,High,Basic,3,7,1
538c469c,5,23,14.69500635,74.98213317,1,10,59.34236351,2,5,High,Premium,3,2,0
51066150,13,3,17.51130651,205.2249867,5,18,71.03327664,4,5,Low,Basic,3,3,1
330b1c83,18,19,11.75057169,45.58133553,14,8,81.48206834,4,3,High,Basic,7,1,0
d0ce826c,23,27,15.90042267,4.632992246,8,9,87.22004763,2,3,High,Basic,2,0,0
51a9b668,21,4,13.32769514,6.3189595,19,13,77.18914138,3,2,High,Basic,3,3,1
0328c4de,2,12,15.12949915,271.9051929,9,7,71.11021481,5,5,Low,Basic,2,2,1
8f443a48,6,16,13.9889637,59.57174678,8,18,76.96744814,3,4,Low,Premium,4,0,1
f56a9782,2,19,16.68600377,6.870905856,16,10,75.52026791,5,4,Low,Basic,1,6,1
b4f5f0e2,20,27,17.7832252,8.484782693,20,12,79.5905066,1,5,Medium,Basic,4,1,1
1e714913,22,5,19.65510171,65.38990328,16,21,80.04195806,1,5,Low,Premium,2,2,1
aa6e7593,20,9,13.69155197,38.91615484,12,11,73.30267493,5,3,High,Basic,3,3,1
1395dcca,23,27,14.29058014,10.31385812,2,13,62.58325485,0,5,High,Basic,2,5,1
33f10016,23,10,13.69009022,2.461688756,23,13,76.4289154,2,5,High,Basic,2,2,1
dd5d5ced,8,25,11.48660724,33.13630928,3,16,91.69296145,0,3,Medium,Premium,2,0,0
d74e59a6,10,22,16.88898467,6.576087085,9,7,74.5492211,5,5,Low,Basic,2,2,1
0ef38da9,18,2,15.74972939,94.05224823,13,13,58.5326975,0,2,High,Basic,1,1,0
ab7dee9c,10,14,13.87743492,15.26965594,4,5,66.92772485,2,1,High,Basic,1,5,0
7812bf85,23,22,13.81849293,69.13898617,12,13,61.84439606,3,5,Low,Premium,1,6,1
3ccc5878,1,28,11.68894874,19.929698,21,8,65.54345453,5,4,High,Premium,1,3,0
99ab3e20,20,13,14.36694709,19.37044421,18,13,64.00768994,3,5,Low,Premium,1,4,1
871992fb,5,14,13.304294,7.866521184,17,7,81.65818328,2,5,Low,Basic,1,5,1
2589916f,18,19,16.78981784,21.08995447,17,12,69.35841809,4,4,Low,Basic,3,4,1
b54aea8e,21,22,16.24625051,68.95857962,6,15,71.76375623,1,4,Medium,Premium,2,2,0
191cb945,22,4,9.53549568,174.3300899,8,17,65.09975694,2,5,Low,Premium,3,4,1
d9286510,17,23,11.67133565,88.27888677,17,12,88.85937413,4,5,Low,Premium,1,7,0
dd232faa,4,17,11.29595958,5.179424874,17,6,93.92356755,8,2,Low,Basic,1,5,1
52bb6ed4,11,28,13.361109,62.53230876,9,14,76.95432766,6,3,Medium,Basic,3,4,0
362cec67,2,5,15.27856867,4.710586876,24,10,69.99176019,2,4,High,Basic,3,5,1
7b86e554,21,16,15.78573203,98.41087353,22,15,66.13652322,4,4,Low,Premium,3,2,1
9a690889,5,2,9.504715136,40.01199962,2,11,75.52606579,5,5,High,Premium,3,2,1
3f9da228,5,20,17.57550599,46.07026688,15,15,96.5364486,4,5,Low,Premium,3,2,1
78831bdd,17,24,14.53273915,251.0090798,1,7,72.84451384,1,4,Medium,Premium,3,0,1
bb93319f,17,23,12.26185479,80.51181117,1,9,66.86406112,8,1,Medium,Basic,2,3,0
b3f11a68,16,17,11.59451132,85.86089734,5,10,93.55642037,5,3,Medium,Basic,2,1,1
f89054f0,11,16,24.30893387,26.26452287,13,11,89.56286437,2,3,Low,Basic,2,5,1
adc146df,14,16,17.32093231,7.023308939,13,13,74.4820812,5,1,Medium,Basic,1,5,0
b9b6b529,9,1,23.09821504,27.89938359,16,11,81.74471178,3,2,High,Basic,2,3,1
8bcd8da5,12,11,17.73388991,13.21478306,4,12,57.01264052,2,2,Low,Basic,3,5,1
2c70d40c,21,28,15.24657804,73.57262174,7,9,84.9235826,1,3,High,Basic,2,4,0
ba36385b,7,17,16.52113105,6.678713956,8,17,78.13500029,3,2,Low,Basic,1,2,0
5ce344b5,10,24,16.97024348,58.65069279,18,11,55.49543251,2,5,Medium,Premium,2,4,1
5cbb07db,16,17,16.46295028,29.66610342,7,18,73.75762833,2,5,Low,Premium,3,7,1
d8dab8b5,4,13,18.41718811,27.34830281,24,14,90.24824312,1,4,Low,Basic,2,0,0
7cc88633,20,29,13.99278427,68.2730145,13,15,73.87908282,2,3,Medium,Basic,2,7,0
addba1a4,13,10,13.11679652,121.5160029,8,13,77.94244734,3,5,High,Premium,1,2,1
7724de38,19,15,17.73522367,51.10642303,8,15,79.46369537,6,5,Medium,Premium,1,7,1
e20fb2de,18,1,18.28204874,49.36944012,20,9,85.37085884,4,4,Low,Basic,4,6,0
a0456aa5,11,22,14.56232353,31.85542515,3,12,72.41719923,2,2,Low,Basic,1,0,1
4330ce26,3,24,15.39342336,26.79807774,7,13,69.96909853,2,3,Low,Basic,1,6,1
8ed47a56,2,11,10.38902648,79.75408353,15,18,85.48983354,3,4,Low,Premium,0,1,1
1c21b858,12,15,11.20875325,13.6318804,3,14,55.77947051,1,4,Medium,Premium,5,1,1
4107b122,4,1,12.20547712,3.849284582,20,9,61.77019732,3,5,High,Basic,2,7,1
3cbe64df,13,2,18.06239846,59.17830523,11,14,63.11988108,10,5,Medium,Premium,3,6,1
d3254196,5,28,16.91822632,43.45658638,6,19,68.03293454,4,2,Medium,Basic,0,1,1
6baa3527,2,3,14.39219916,55.05520164,23,12,73.16710816,4,1,Medium,Basic,0,7,1
154c1bd4,18,23,12.21859845,78.19811677,14,7,81.46281985,2,2,High,Basic,0,7,1
8de7b6fa,1,19,21.39212659,72.29434122,13,11,65.95847936,5,5,Low,Premium,3,7,0
0b4be187,8,1,19.24673359,2.24356555,21,13,83.09891985,1,4,High,Basic,1,0,0
ba37500d,5,13,10.63309832,15.50355138,5,12,83.1476611,1,3,Medium,Basic,0,7,1
28b1a1f1,4,12,9.68642539,9.596891673,16,9,60.20084978,4,4,Medium,Basic,3,4,0
59dda0cf,6,8,14.29226197,12.45832569,20,7,71.97085215,4,4,Medium,Premium,0,7,0
d409cabc,7,14,13.85179243,42.4679551,22,14,78.95044772,4,5,Low,Basic,6,0,1
6c21e904,4,29,13.33606115,51.53164241,7,17,71.5329525,4,3,Low,Basic,2,1,1
fd9faae8,3,20,9.876626108,100.6699639,22,15,84.89420521,3,5,Medium,Premium,2,3,0
981b2112,9,1,13.51745342,7.351289761,11,12,84.80854086,2,5,High,Premium,4,1,1
8dc189fc,2,2,20.42333642,44.12074309,18,16,61.99471015,5,5,High,Premium,3,6,1
3dd122e5,5,26,13.31408665,9.657622097,2,12,65.78711169,4,2,Medium,Basic,0,6,1
7f6a0be0,1,23,17.53452353,22.04929627,13,7,83.7799466,2,2,High,Basic,2,7,0
f009b66b,14,27,11.8082419,68.81411441,3,11,69.67831385,3,5,Low,Basic,3,3,1
6c0a82af,20,6,18.61050452,40.95276883,8,14,79.92853714,3,5,Medium,Premium,3,3,1
ed985d16,10,18,14.30058454,490.2334431,10,14,73.93509897,3,5,High,Premium,3,7,1
a740374e,22,3,16.41151383,91.77969493,9,12,95.07202732,1,2,Low,Basic,2,1,1
ba7a9efe,6,25,14.36894332,17.68828595,9,8,77.84239747,2,5,Low,Basic,2,5,1
357f044a,2,7,17.56775036,39.66975631,16,2,75.21964733,2,3,Medium,Basic,2,4,1
4b505037,8,5,13.15478632,43.21089519,14,12,77.70630248,4,2,Low,Basic,2,7,1
ddc16ab7,9,16,13.50686414,115.3837332,7,16,79.45365692,3,4,Low,Basic,2,6,1
3.27E+09,23,29,18.55686284,16.13463339,21,10,64.78539031,3,4,Low,Basic,1,4,0
ee375374,21,19,14.40676211,3.71890793,20,14,63.7381593,3,5,Low,Premium,2,5,0
92e732ab,8,19,13.11915684,99.16237468,12,14,80.5033691,4,4,Medium,Basic,1,6,0
b9cdc6b5,4,13,15.67863665,23.23846603,19,9,85.49850611,1,2,Medium,Basic,3,0,0
7488479e,22,14,17.89643992,152.5942813,11,17,63.13251191,4,5,Low,Premium,3,7,0
c548b37e,13,23,19.85913224,16.45194498,23,8,71.86847789,3,2,Medium,Basic,5,6,1
b112e941,4,28,14.77623327,48.38594495,14,11,77.15035119,3,3,Medium,Premium,0,0,0
5072554d,7,27,18.2789768,36.3164401,11,11,67.24127955,1,5,Medium,Premium,1,1,1
b5d8169a,21,1,11.76173905,34.16778956,14,10,62.37501868,1,4,Medium,Basic,1,5,1
d08548b1,8,21,17.97068656,117.7325191,9,14,90.14407278,5,5,Low,Premium,2,2,0
c5f2affc,20,3,11.19703724,23.99659741,24,14,80.82016981,3,5,Low,Basic,1,3,1
996059b3,1,3,12.75193682,15.06391524,2,8,76.27989775,4,5,Low,Basic,4,6,1
17aaf82a,6,23,10.99081753,6.726367588,9,4,70.29371659,4,5,Medium,Basic,3,7,1
66a010de,12,21,15.04386084,24.09920684,3,12,64.6430258,6,3,High,Premium,2,3,0
43a07d7c,10,25,16.24846355,61.8939044,14,19,72.15602427,3,5,High,Premium,3,3,0
ccb9e1e3,20,20,15.7001904,65.48839982,11,12,53.99514618,3,5,Low,Premium,0,6,1
6.98E+23,8,29,17.4679005,51.34127554,23,16,73.58126366,3,5,Low,Premium,0,1,0
b57df580,22,1,17.25019193,68.2060067,14,12,78.53806447,2,5,Low,Basic,1,7,1
c59fdc2d,6,28,17.33654951,20.4485577,15,7,87.3805497,2,1,Medium,Basic,1,7,1
f07b9eb7,9,16,10.63017859,37.64317278,10,18,74.50438292,1,3,High,Premium,0,3,1
47b65d8e,12,5,18.17003294,1.590652181,1,8,72.69119954,3,5,Medium,Premium,2,0,1
ba7d3a36,15,5,16.82450712,20.61372966,12,13,68.25339694,5,5,Medium,Premium,2,3,1
59fb8b47,1,11,15.53660371,6.188833596,18,12,69.18389187,3,2,Low,Basic,1,7,0
1170dc63,9,10,16.34821789,90.19462095,9,14,76.94196264,4,3,Low,Basic,4,6,1
4d1c71c9,20,13,10.7849964,224.1765232,18,14,67.98012375,4,4,Low,Premium,3,2,1
8ea54d10,7,3,14.03011423,64.02782771,11,27,89.92925962,2,5,Low,Premium,1,4,0
ea03bcdc,11,22,12.92443332,33.50513656,14,11,66.29526979,5,4,High,Basic,2,5,1
1ed32b41,20,12,16.30614198,119.2650608,10,13,71.18286374,2,5,Low,Premium,3,1,1
8bf1099c,3,29,22.2779911,88.3124605,19,8,61.24017827,0,1,Medium,Basic,3,5,0
072fbe3b,1,13,11.33391464,35.14669891,22,14,86.18872306,7,4,Low,Premium,4,0,0
4a25e1bb,20,28,21.15572465,22.77764702,17,12,68.38465424,6,5,Low,Basic,0,6,0
5fd2a67d,15,28,19.63378625,94.55736826,9,17,92.32214916,7,5,Medium,Premium,0,6,1
a355e645,1,11,22.6486485,3.174830737,6,14,68.86713988,5,4,Medium,Premium,3,4,0
fa402853,20,9,15.14611753,72.92442405,5,13,75.7722177,2,5,Low,Premium,2,2,1
db00255c,7,3,16.12052316,41.95168116,24,13,82.85791565,1,2,Medium,Basic,1,0,1
6d22c16d,2,19,12.37801726,1.472524476,24,10,80.1389658,2,5,Medium,Premium,2,7,1
5a180659,13,10,14.69996365,205.6027519,11,9,83.68339137,2,3,Low,Basic,1,4,1
6943ad3a,19,12,16.28423731,116.6701941,19,14,85.74142994,6,2,Low,Basic,3,5,1
59b5ed56,14,18,14.99282969,43.13358374,20,13,86.44458659,2,5,Low,Premium,1,3,0
40a5fab3,10,22,11.43819741,4.15793826,8,13,77.17424671,4,5,Low,Premium,0,6,1
81759e6d,5,7,15.04838553,69.25812909,23,12,62.43254916,2,3,Medium,Basic,0,2,1
2dbe87d2,18,17,18.4679478,49.28879953,19,14,87.492322,4,5,Low,Premium,4,2,0
27a99784,4,25,19.50683228,22.61506116,8,11,62.72849624,3,5,Medium,Basic,1,3,1
3a309a96,3,19,12.9821328,0.283888211,15,9,77.02930448,0,2,High,Basic,1,1,0
1de7b0b5,21,13,13.57499106,33.81831096,20,10,70.65402516,6,1,High,Basic,3,6,1
d26c4f51,14,6,16.37161506,14.96390031,4,17,69.38690315,3,5,Low,Premium,2,3,0
d3c85092,16,12,14.53768663,50.89701895,19,11,84.89942119,3,4,High,Premium,3,6,1
c0269c42,5,25,17.60501378,32.06336678,12,11,67.20550292,3,3,Low,Basic,2,6,0
c2727abe,10,23,14.4049133,122.3766001,22,12,84.22680522,1,5,Low,Basic,3,4,1
8a8f0ac4,5,13,14.08135123,11.2562402,9,15,60.65254089,5,4,Low,Premium,3,1,1
c78d784d,18,13,14.53658177,18.91298566,11,6,93.22674456,3,5,High,Premium,2,2,1
0499da03,19,10,13.29971655,67.02327512,10,15,77.51772514,3,5,Medium,Premium,2,0,1
8d986f8d,14,8,12.27955958,99.33585571,15,11,88.04885358,4,3,Low,Basic,1,5,1
cf225a83,14,6,18.42397836,59.68633669,10,12,77.59834452,2,5,Low,Premium,1,3,1
698630f3,3,16,18.95053868,19.22852768,22,13,83.28454932,2,4,Low,Basic,2,0,0
1ddcf30e,4,17,13.75931066,3.048413076,17,15,73.1461576,4,5,Low,Premium,1,0,1
e50b9730,10,22,18.09098492,69.62058105,14,9,84.90993207,3,3,Low,Basic,1,1,0
a79c2077,23,20,18.01025083,52.09416924,3,9,83.4337104,1,4,High,Premium,1,3,0
0a758c96,23,29,14.49876552,67.27462991,16,8,77.94588266,6,5,Medium,Basic,4,7,0
59aed1db,13,1,15.90066329,5.375848081,24,16,76.58069987,4,5,Low,Basic,1,4,1
4ad9d391,16,15,12.40725141,70.57086662,1,14,86.08399409,2,5,Low,Premium,4,5,1
cd3d007a,3,13,13.9403994,9.664457201,7,16,62.80364093,2,4,Low,Premium,2,0,1
d851337b,20,28,20.24716981,34.98362975,9,12,85.19516903,2,4,Low,Premium,2,7,1
db6c852e,7,4,12.57286134,158.4785446,15,8,67.5212131,4,1,High,Basic,0,6,1
38197c30,15,18,12.58724739,36.46105375,18,10,67.50783116,7,2,Low,Basic,1,2,0
31caf39e,17,9,16.99888307,59.87238138,6,10,67.14718011,4,5,Low,Premium,0,2,1
88afe427,16,13,18.19665999,26.29701513,1,12,83.24064067,2,1,Medium,Basic,2,3,1
72883c1a,9,13,15.92650044,0.872381533,16,13,73.30964707,8,4,Medium,Basic,2,6,1
97598627,1,17,17.31449474,70.75635295,4,9,78.86544733,1,1,High,Basic,2,6,1
c9832f16,11,23,11.55874424,73.2142277,15,8,105.3180014,3,3,Low,Basic,3,4,1
07b942af,12,2,10.86970781,197.6833801,3,17,61.8951265,3,5,Low,Premium,4,1,1
3483181e,14,13,20.19575591,5.673684661,21,12,72.89358757,4,4,Low,Basic,0,7,1
aa05bc6b,8,7,20.00114827,12.73905743,15,9,74.08886213,1,1,Medium,Basic,2,3,0
7377359b,7,12,13.45654727,54.33332119,7,19,76.67529701,3,4,Medium,Premium,2,5,1
f015a3aa,14,22,10.94649394,12.77618987,9,16,70.92926276,3,5,Medium,Premium,0,3,1
06745a20,22,13,21.97921297,40.49316025,10,9,69.78983152,5,2,Low,Basic,1,6,1
1088a595,16,22,17.40442634,0.28648132,19,19,68.98359668,2,4,High,Basic,2,4,0
c598a696,10,14,16.75507912,89.20077352,15,12,90.75858834,1,5,Low,Premium,5,4,0
88358775,7,13,19.61584302,32.71120478,5,6,70.5063817,4,1,Medium,Basic,4,5,0
